"report-file-0"
"Iteration" "mass_in etc.."
("Iteration" "mass_in" "mass-balance" "pressure_min")
4093 0.3448168223584786 -0.0007344268458402969 -2452.072824281686
4094 0.3448168223572982 -0.0007343682597124035 -2452.761680919632
4095 0.3448168223563744 -0.0007343515731256245 -2453.452522426099
4096 0.3448168223556691 -0.0007343816635417832 -2454.145097893209
4097 0.344816822355146 -0.0007344630482550851 -2454.83916583165
4098 0.344816822354771 -0.0007345998625347683 -2455.534493873673
4099 0.3448168223545123 -0.0007347958391692444 -2456.230858405993
4100 0.3448168223543417 -0.0007350542897384682 -2456.927807262212
4101 0.3448168223542352 -0.0007353780876264149 -2457.625360402488
4102 0.3448168223541708 -0.0007357696529090574 -2458.323905934162
4103 0.3448168223541307 -0.000736230939215099 -2459.023989974583
4104 0.3448168223540997 -0.0007367634226469466 -2459.726301660075
4105 0.3448168223540663 -0.0007373680928269288 -2460.431601273649
4106 0.3448168223540221 -0.0007380454461166641 -2461.140642737289
4107 0.3448168223539608 -0.0007387954810705866 -2461.854126884721
4108 0.3448168223538787 -0.000739617696118744 -2462.572651257225
4109 0.344816822353774 -0.0007405110895065681 -2463.296687638948
4110 0.3448168223536468 -0.0007414741614803488 -2464.026572769217
4111 0.3448168223534982 -0.0007425049186962074 -2464.762510196884
4112 0.3448168223533314 -0.0007436008808184291 -2465.504579796805
4113 0.3448168223531488 -0.000744759089262248 -2466.252751950804
4114 0.3448168223530745 -0.0007459761178887914 -2467.006903754951
4115 0.3448168223527951 -0.0007472480863907061 -2467.766837060083
4116 0.3448168223523931 -0.0007485706741988118 -2468.53229349126
4117 0.3448168223519412 -0.0007499391374584108 -2469.303108593213
4118 0.3448168223514744 -0.000751348327339918 -2470.078801028903
4119 0.3448168223510224 -0.0007527927098998077 -2470.859002891145
4120 0.3448168223506023 -0.000754266387457847 -2471.643325259532
4121 0.344816822350223 -0.0007557631213209182 -2472.431366978242
4122 0.3448168223498911 -0.0007572763557236462 -2473.222725937145
4123 0.3448168223496079 -0.0007587992428579882 -2474.017007598013
4124 0.3448168223493736 -0.0007603246688349108 -2474.813829497757
4125 0.3448168223491876 -0.0007618452804414866 -2475.612823062866
4126 0.3448168223490476 -0.0007633535125411428 -2476.413633698026
4127 0.3448168223489511 -0.0007648416159606874 -2477.215919347781
4128 0.3448168223488102 -0.0007663016858126537 -2478.019348448377
4129 0.3448168223488525 -0.0007677256895490814 -2478.823597304318
4130 0.344816822349016 -0.000769105496052136 -2479.628348143895
4131 0.3448168223492505 -0.000770432903728191 -2480.433286940084
4132 0.3448168223495215 -0.0007716996686603639 -2481.238102055714
4133 0.3448168223498087 -0.0007728975323924026 -2482.042483144959
4134 0.3448168223500999 -0.0007740182492162462 -2482.84612045364
4135 0.3448168223503872 -0.0007750536128315333 -2483.648704452005
4136 0.3448168223505589 -0.0007759954823650661 -2484.449927188186
4137 0.3448168223490518 -0.0007768358087771321 -2485.249098810134
4138 0.3448168223502496 -0.0007775666515663637 -2486.046320006142
4139 0.3448168223530442 -0.0007781802132669768 -2486.84127908482
4140 0.3448168223565427 -0.0007786688556668531 -2487.633676156301
4141 0.3448168223601948 -0.0007790251204031207 -2488.423211663075
4142 0.3448168223636913 -0.0007792417485185665 -2489.209586190851
4143 0.3448168223668721 -0.0007793116986769544 -2489.992501887999
4144 0.3448168223696648 -0.0007792281639806831 -2490.771663970803
4145 0.3448168223720478 -0.0007789845873518719 -2491.546781952482
4146 0.3448168223740284 -0.0007785746754542799 -2492.317570503322
4147 0.3448168223750034 -0.0007779924117752857 -2493.083767942253
4148 0.3448168223766573 -0.0007772320646945441 -2493.845394270287
4149 0.344816822378505 -0.0007762882014286099 -2494.601830033313
4150 0.3448168223803099 -0.000775155693626739 -2495.352833127789
4151 0.3448168223819441 -0.0007738297240571512 -2496.098153608461
4152 0.3448168223833504 -0.0007723057917539133 -2496.837549251548
4153 0.3448168223845125 -0.0007705797157372962 -2497.570787537242
4154 0.3448168223854378 -0.0007686476373472972 -2498.29764601877
4155 0.3448168223861442 -0.0007665060212433961 -2499.017912416302
4156 0.3448168223866573 -0.0007641516551208372 -2499.731384660238
4157 0.3448168223870025 -0.0007615816482266502 -2500.437868802702
4158 0.344816822387206 -0.00075879342873586 -2501.137185212338
4159 0.3448168223872929 -0.0007557847400874729 -2501.829162441434
4160 0.3448168223872847 -0.0007525536363738317 -2502.513639523342
4161 0.3448168223875275 -0.0007490984765559094 -2503.19045988961
4162 0.3448168223874478 -0.0007454179195264254 -2503.859487578136
4163 0.3448168223871673 -0.0007415109157052902 -2504.520591255532
4164 0.3448168223867781 -0.0007373767005041665 -2505.173649360742
4165 0.3448168223863377 -0.0007330147867230519 -2505.818549712641
4166 0.3448168223858797 -0.0007284249567329204 -2506.455189265089
4167 0.3448168223854222 -0.0007236072545923622 -2507.083473738114
4168 0.3448168223849749 -0.0007185619782365538 -2507.703317438499
4169 0.3448168223845424 -0.0007132896718745618 -2508.314642891679
4170 0.3448168223841256 -0.0007077911187191033 -2508.91738029676
4171 0.3448168223837232 -0.0007020673341649464 -2509.511467514566
4172 0.3448168223833327 -0.0006961195595122094 -2510.096849481621
4173 0.3448168223829511 -0.0006899492563376408 -2510.673475983992
4174 0.3448168223825738 -0.0006835581015684489 -2511.241307108047
4175 0.3448168223821979 -0.0006769479833184655 -2511.800319268247
4176 0.3448168223818187 -0.0006701209975201183 -2512.350506495505
4177 0.3448168223814332 -0.0006630794453343358 -2512.891866470758
4178 0.3448168223810372 -0.0006558258313432708 -2513.424372927857
4179 0.3448168223806289 -0.0006483628625423288 -2513.947973234385
4180 0.3448168223802043 -0.0006406934478407345 -2514.462593630568
4181 0.344816822379762 -0.0006328206982573192 -2514.968144775976
4182 0.3448168223793001 -0.0006247479275471868 -2515.464528914859
4183 0.3448168223788177 -0.0006164786531441813 -2515.951647641737
4184 0.3448168223783138 -0.0006080165972850438 -2516.429408152374
4185 0.3448168223777882 -0.0005993656881394527 -2516.89772635288
4186 0.3448168223772415 -0.0005905300607811914 -2517.356534059875
4187 0.344816822376674 -0.0005815140578142031 -2517.805779828408
4188 0.3448168223760861 -0.0005723222294740093 -2518.245429945481
4189 0.34481682237548 -0.0005629593330203075 -2518.675468363525
4190 0.3448168223748565 -0.0005534303312566546 -2519.095895842026
4191 0.3448168223751371 -0.0005437403890833914 -2519.506738059936
4192 0.3448168223739057 -0.0005338948740455929 -2519.908015814593
4193 0.3448168223717837 -0.0005238993449304674 -2520.299771155157
4194 0.3448168223692764 -0.0005137595484764335 -2520.682055501611
4195 0.3448168223666975 -0.0005034814115024155 -2521.05492553268
4196 0.3448168223642227 -0.0004930710313598707 -2521.418439271018
4197 0.3448168223619434 -0.000482534664808576 -2521.772651061142
4198 0.3448168223599007 -0.0004718787153459303 -2522.117606536516
4199 0.3448168223581068 -0.0004611097190244662 -2522.453344826105
4200 0.3448168223565563 -0.0004502343288235178 -2522.779901117867
4201 0.344816822355235 -0.0004392592976614762 -2523.097309790529
4202 0.3448168223541241 -0.0004281914601858006 -2523.40560744959
4203 0.3448168223532008 -0.0004170377134849468 -2523.704835583922
4204 0.3448168223524425 -0.0004058049968933553 -2523.995042612135
4205 0.3448168223518269 -0.0003945002710892265 -2524.276287092016
4206 0.3448168223513323 -0.0003831304966924187 -2524.548634234837
4207 0.3448168223509391 -0.0003717026125795719 -2524.812158645104
4208 0.344816822350629 -0.0003602235141504373 -2525.066944255722
4209 0.3448168223503858 -0.0003487000317731748 -2525.313083849579
4210 0.3448168223501953 -0.0003371389096389898 -2525.550678413208
4211 0.3448168223500456 -0.000325546785249764 -2525.779836370273
4212 0.3448168223499262 -0.0003139301697611119 -2526.000672781935
4213 0.3448168223498285 -0.0003022954293697699 -2526.21330856772
4214 0.3448168223497464 -0.0002906487679453784 -2526.417869778698
4215 0.3448168223496745 -0.0002789962110664179 -2526.61448694518
4216 0.3448168223496092 -0.0002673435916165645 -2526.803294494138
4217 0.3448168223490274 -0.0002556965376216414 -2526.984430402263
4218 0.3448168223492134 -0.0002440604588765383 -2527.15803527755
4219 0.3448168223498392 -0.0002324405410787378 -2527.324252496164
4220 0.3448168223506445 -0.0002208417370078153 -2527.48322770013
4221 0.3448168223514727 -0.0002092687611084387 -2527.635108530226
4222 0.3448168223522378 -0.0001977260860364649 -2527.780044386597
4223 0.3448168223528982 -0.0001862179410635489 -2527.918186202534
4224 0.3448168223534394 -0.0001747483122795379 -2528.049686192102
4225 0.3448168223538597 -0.000163320944519374 -2528.174697916693
4226 0.3448168223541662 -0.0001519393449208595 -2528.29337584255
4227 0.3448168223543703 -0.0001406067880045381 -2528.405804377205
4228 0.3448168223544867 -0.0001293263221566754 -2528.51223457684
4229 0.3448168223545285 -0.0001181007773797815 -2528.612813598849
4230 0.3448168223545103 -0.0001069327741612947 -2528.707694813334
4231 0.3448168223544447 -9.582473331992691e-05 -2528.797032917577
4232 0.3448168223543442 -8.477888666436062e-05 -2528.880983113702
4233 0.344816822354219 -7.379728832179744e-05 -2528.959700113975
4234 0.3448168223540784 -6.288182656793984e-05 -2529.033338969103
4235 0.3448168223539304 -5.203423601812807e-05 -2529.102054666117
4236 0.3448168223537816 -4.125611002436802e-05 -2529.166001881386
4237 0.344816822353637 -3.05489131441905e-05 -2529.225334748067
4238 0.3448168223535009 -1.991399354100976e-05 -2529.280206619977
4239 0.3448168223533764 -9.352595198242053e-06 -2529.330769828211
4240 0.3448168223532648 1.134130169833103e-06 -2529.377175434153
4241 0.3448168223531668 1.15451116163845e-05 -2529.419572982359
4242 0.3448168223530833 2.187934795622182e-05 -2529.458110254934
4243 0.3448168223530138 3.213589733919164e-05 -2529.492933028919
4244 0.3448168223529564 4.231386747133303e-05 -2529.524184836546
4245 0.3448168223529102 5.241240654313417e-05 -2529.552006728218
4246 0.3448168223528739 6.243069489891839e-05 -2529.576537031405
4247 0.344816822352845 7.236793749398895e-05 -2529.597911121959
4248 0.3448168223528222 8.222335714952456e-05 -2529.616261191996
4249 0.3448168223528389 9.201598561137114e-05 -2529.687851912362
4250 0.3448168223528634 0.0001017072875845182 -2529.73432467185
4251 0.3448168223528689 0.0001113118226270804 -2529.765248720943
4252 0.3448168223528295 0.0001208304302296459 -2529.784513515244
4253 0.3448168223526823 0.0001302628884499168 -2529.794617961665
4254 0.3448168223523946 0.0001396087160355775 -2529.797322399812
4255 0.344816822351979 0.0001488673132045149 -2529.793901907538
4256 0.3448168223514578 0.0001580379999059356 -2529.785306226535
4257 0.3448168223508521 0.0001671200405063411 -2529.772267682644
4258 0.3448168223501841 0.000176112659543648 -2529.755372680231
4259 0.3448168223494679 0.0001850150525352645 -2529.735107056258
4260 0.3448168223487229 0.0001938263957493302 -2529.711884725903
4261 0.3448168223479608 0.0002025458442461714 -2529.686063455407
4262 0.3448168223471945 0.0002111725459788549 -2529.65795328989
4263 0.3448168223464259 0.0002197056432203803 -2529.62781926152
4264 0.3448168223456629 0.0002281442742653184 -2529.595889188399
4265 0.3448168223449088 0.0002364875775603958 -2529.562349067182
4266 0.3448168223441637 0.0002447346954631557 -2529.527345587916
4267 0.3448168223434296 0.0002528847778944243 -2529.490987693597
4268 0.3448168223427076 0.0002609369859775112 -2529.453360895638
4269 0.344816822341998 0.0002688904956576477 -2529.414495268829
4270 0.3448168223412983 0.0002767445012674119 -2529.374401395424
4271 0.3448168223406082 0.0002844982189916245 -2529.333062190958
4272 0.3448168223399221 0.0002921508901498893 -2529.290436845771
4273 0.344816822339241 0.000299701784268025 -2529.246464219134
4274 0.3448168223385613 0.0003071502018202055 -2529.201065844186
4275 0.3448168223378801 0.000314495476622656 -2529.154148906084
4276 0.3448168223371941 0.0003217369777903656 -2529.105608902497
4277 0.3448168223365029 0.0003288741112181803 -2529.05533176554
4278 0.3448168223358034 0.0003359063205247703 -2529.003195748362
4279 0.3448168223350913 0.0003428330874515884 -2528.94907291063
4280 0.3448168223343675 0.0003496539316919511 -2528.892830288173
4281 0.3448168223336274 0.0003563684101289266 -2528.834330763198
4282 0.3448168223328712 0.0003629761155317657 -2528.773433814239
4283 0.3448168223320934 0.0003694766746984435 -2528.709995859885
4284 0.3448168223312946 0.0003758697461275773 -2528.643870691869
4285 0.3448168223304729 0.0003821550172338206 -2528.574909722889
4286 0.3448168223296272 0.000388332201200936 -2528.502962186039
4287 0.3448168223293962 0.0003943873011293397 -2528.565050279665
4288 0.3448168223302549 0.0004003465374339821 -2528.583731380698
4289 0.3448168223318427 0.0004061982523236862 -2528.579193012379
4290 0.3448168223337872 0.0004119413763614133 -2528.557849184162
4291 0.3448168223358328 0.0004175754384199704 -2528.523807562809
4292 0.3448168223378203 0.0004231001052651395 -2528.479897065172
4293 0.3448168223396577 0.0004285151056256375 -2528.428071440185
4294 0.3448168223412938 0.0004338202027687199 -2528.369669762988
4295 0.3448168223427061 0.000439015179156732 -2528.305599053308
4296 0.3448168223438879 0.0004440998263292584 -2528.23646319813
4297 0.3448168223448452 0.0004490739380850761 -2528.162653852805
4298 0.3448168223455894 0.0004539373060601926 -2528.084414319131
4299 0.3448168223461385 0.0004586897171202087 -2528.001884172872
4300 0.344816822346512 0.0004633309521151485 -2527.915130250426
4301 0.3448168223467309 0.000467860785624552 -2527.824114496637
4302 0.3448168223468175 0.0004722789863737531 -2527.728882132934
4303 0.3448168223467923 0.0004765853180411228 -2527.629379887972
4304 0.3448168223466764 0.0004807795402429482 -2527.525539388427
4305 0.3448168223464882 0.0004848614095033232 -2527.417278832164
4306 0.3448168223462456 0.0004888306800991393 -2527.304506273227
4307 0.3448168223459643 0.0004926871046958547 -2527.187122229944
4308 0.344816822345658 0.0004964304347515602 -2527.065021711235
4309 0.3448168223453382 0.0005000604207101023 -2526.938095837681
4310 0.344816822345014 0.0005035768120321693 -2526.806233183507
4311 0.3448168223446934 0.0005069793571529368 -2526.669320912463
4312 0.3448168223443822 0.0005102678034633046 -2526.527245797015
4313 0.3448168223440842 0.0005134418974318544 -2526.379895111485
4314 0.3448168223438026 0.0005165013849879885 -2526.227157416429
4315 0.3448168223435386 0.0005194460122727174 -2526.068923279464
4316 0.3448168223432923 0.0005222755268708412 -2525.905085931121
4317 0.3448168223430632 0.0005249896796113429 -2525.735541734348
4318 0.3448168223428492 0.0005275882270092125 -2525.560191112323
4319 0.3448168223426495 0.0005300709344045473 -2525.378938554131
4320 0.3448168223424609 0.0005324375798263503 -2525.191693425185
4321 0.3448168223422815 0.0005346879585951259 -2524.998370224381
4322 0.3448168223421075 0.0005368218886454001 -2524.798888976584
4323 0.3448168223419366 0.0005388392165388001 -2524.593175582999
4324 0.3448168223417664 0.0005407398241016326 -2524.381162140981
4325 0.3448168223415937 0.0005425236356170759 -2524.162787235152
4326 0.3448168223414167 0.0005441906254788353 -2523.937996442659
4327 0.3448168223412333 0.0005457408261876351 -2523.706743439089
4328 0.3448168223410416 0.0005471743365758064 -2523.468987063553
4329 0.3448168223408403 0.0005484913301234684 -2523.224693876152
4330 0.3448168223397491 0.000549692062342344 -2522.973834757004
4331 0.3448168223399267 0.0005507768827628379 -2522.71639425011
4332 0.3448168223408871 0.0005517462369732384 -2522.452362482358
4333 0.3448168223422245 0.0005526006765811387 -2522.181737531285
4334 0.3448168223436853 0.0005533408658863759 -2521.90452543661
4335 0.3448168223451217 0.0005539675876750638 -2521.620740226229
4336 0.3448168223464559 0.0005544817481321629 -2521.330403931455
4337 0.3448168223476476 0.0005548843807624548 -2521.033546582403
4338 0.3448168223486813 0.0005551766492337129 -2520.730206179164
4339 0.3448168223495554 0.0005553598490516398 -2520.420428637807
4340 0.3448168223502761 0.0005554354080058999 -2520.104267712533
4341 0.3448168223508546 0.000555404885346944 -2519.781783431582
4342 0.3448168223513042 0.0005552699696687036 -2519.453033331185
4343 0.3448168223516409 0.0005550324755049241 -2519.118075455041
4344 0.3448168223518792 0.0005546943386476877 -2518.776955094501
4345 0.3448168223520345 0.0005542576102424146 -2518.429711521381
4346 0.3448168223521213 0.0005537244497122451 -2518.076380314272
4347 0.3448168223521532 0.0005530971165918497 -2517.716999395131
4348 0.3448168223521427 0.0005523779606094181 -2517.351614335436
4349 0.3448168223533738 0.000551569415070341 -2516.980277337096
4350 0.3448168223527148 0.0005506739784297832 -2516.603053632866
4351 0.3448168223508979 0.0005496942118292103 -2516.220021341256
4352 0.3448168223485271 0.0005486327230891375 -2515.831271560465
4353 0.3448168223459828 0.0005474921542990563 -2515.436908201766
4354 0.3448168223434834 0.0005462751693897649 -2515.037047334054
4355 0.344816822341147 0.0005449844416899885 -2514.631816055371
4356 0.344816822339033 0.0005436226415978518 -2514.22135147283
4357 0.3448168223371646 0.0005421924245137544 -2513.805799296926
4358 0.3448168223355444 0.0005406964191994601 -2513.385312998005
4359 0.3448168223341627 0.0005391372166741459 -2512.96005074096
4360 0.3448168223330025 0.0005375173597844118 -2512.530180875536
4361 0.3448168223320435 0.0005358393335463396 -2512.095884948231
4362 0.3448168223311245 0.0005341055562149699 -2511.657380168168
4363 0.3448168223303924 0.0005323183718792812 -2511.214838065802
4364 0.3448168223298123 0.0005304800431213397 -2510.768460013762
4365 0.3448168223293568 0.0005285927453987926 -2510.318450672523
4366 0.3448168223290039 0.0005266585623056041 -2509.865027283983
4367 0.3448168223287352 0.0005246794819147027 -2509.408394386353
4368 0.3448168223285327 0.0005226573941868318 -2508.948718572879
4369 0.3448168223283826 0.0005205940894349448 -2508.486134075599
4370 0.3448168223282719 0.0005184912577868017 -2508.020747168477
4371 0.34481682232819 0.0005163504896014137 -2507.55264632031
4372 0.3448168223281272 0.0005141732767645624 -2507.081911049424
4373 0.3448168223280764 0.0005119610147872877 -2506.608620124316
4374 0.3448168223280319 0.0005097150056126432 -2506.132858281321
4375 0.3448168223279889 0.0005074364610294091 -2505.654720979532
4376 0.3448168223279442 0.0005051265065966204 -2505.174317183309
4377 0.3448168223278956 0.0005027861859616123 -2504.691770403246
4378 0.3448168223278429 0.000500416465465725 -2504.207218371354
4379 0.3448168223277854 0.0004980182389252574 -2503.720811821834
4380 0.3448168223277243 0.0004955923324856948 -2503.232712714725
4381 0.3448168223276606 0.0004931395094395774 -2502.743091780964
4382 0.3448168223275961 0.0004906604749188026 -2502.252126694948
4383 0.3448168223275329 0.0004881558803699337 -2501.759999799905
4384 0.3448168223274731 0.0004856263277329687 -2501.266896334376
4385 0.3448168223274187 0.0004830723732572872 -2500.773002914825
4386 0.3448168223273729 0.0004804945308988229 -2500.278506173184
4387 0.3448168223273369 0.0004778932752444454 -2499.783591683868
4388 0.3448168223273129 0.0004752690439443485 -2499.288443153407
4389 0.3448168223273719 0.0004726222396858604 -2498.793241765391
4390 0.3448168223273506 0.0004699532312667509 -2498.298165781342
4391 0.3448168223272882 0.0004672623548785393 -2497.803390130558
4392 0.3448168223272158 0.0004645499142255094 -2497.309085996504
4393 0.3448168223271537 0.0004618161803583987 -2496.815421402014
4394 0.3448168223271128 0.0004590613910507302 -2496.322560331924
4395 0.3448168223270992 0.0004562857497555362 -2495.83066277228
4396 0.3448168223271148 0.0004534894241868814 -2495.339884854072
4397 0.3448168223271606 0.0004506725445793114 -2494.850378810467
4398 0.3448168223272361 0.0004478352016846765 -2494.362293004754
4399 0.3448168223272937 0.0004449774445190458 -2493.875767063738
4400 0.3448168223274497 0.000442099278231578 -2493.390946208148
4401 0.3448168223276734 0.0004392006613797017 -2492.907967828304
4402 0.3448168223279391 0.0004362815036594858 -2492.426965621387
4403 0.3448168223270621 0.0004333416623800712 -2491.948226872732
4404 0.3448168223280895 0.0004303809456133179 -2491.471691407055
4405 0.3448168223302574 0.0004273991020931067 -2490.997495165153
4406 0.3448168223329403 0.0004243958233415834 -2490.525760031954
4407 0.3448168223357474 0.0004213707422360824 -2490.056602943033
4408 0.3448168223384587 0.000418323431753409 -2489.590136853079
4409 0.3448168223409569 0.0004152534040868239 -2489.126470973968
4410 0.3448168223431884 0.0004121601102104466 -2488.66571116274
4411 0.3448168223451354 0.0004090429398970752 -2488.2079592501
4412 0.3448168223468014 0.0004059012222157321 -2487.753313508269
4413 0.3448168223482024 0.0004027342265188194 -2487.301868691228
4414 0.3448168223493603 0.0003995411639196034 -2486.853716108898
4415 0.3448168223503015 0.0003963211892671348 -2486.408943701927
4416 0.3448168223510524 0.0003930734036040606 -2485.967636100213
4417 0.3448168223516406 0.0003897968570994448 -2485.529874619277
4418 0.3448168223520917 0.0003864905552484199 -2485.095737486361
4419 0.3448168223524299 0.0003831534525820524 -2484.665299796063
4420 0.3448168223526776 0.0003797844700845765 -2484.238633582645
4421 0.344816822352855 0.0003763824926173442 -2483.815807895748
4422 0.3448168223529795 0.0003729463748708417 -2483.3968888729
4423 0.3448168223530663 0.0003694749466821579 -2482.981939826489
4424 0.3448168223531283 0.0003659670184666397 -2482.57102138863
4425 0.3448168223531757 0.0003624213868057002 -2482.16419156689
4426 0.3448168223532173 0.0003588368401684083 -2481.76150573048
4427 0.3448168223532592 0.0003552121647120154 -2481.36301675324
4428 0.3448168223533055 0.0003515461501202854 -2480.968775131341
4429 0.3448168223533645 0.0003478375954441559 -2480.578829081179
4430 0.3448168223534157 0.0003440853148355405 -2480.193224625959
4431 0.3448168223534664 0.0003402881432950089 -2479.812005669865
4432 0.3448168223535217 0.0003364449421867644 -2479.435214072562
4433 0.3448168223535841 0.0003325546046222816 -2479.0628897227
4434 0.3448168223536538 0.0003286160606479904 -2478.695070615028
4435 0.34481682235373 0.0003246282822128577 -2478.331792931146
4436 0.3448168223538102 0.00032059028789444 -2477.973091109684
4437 0.3448168223538927 0.0003165011473692525 -2477.618997930584
4438 0.3448168223539626 0.0003123599855995307 -2477.26936662383
4439 0.3448168223540578 0.0003081659868237607 -2476.924420000556
4440 0.3448168223541648 0.0003039183981001781 -2476.584184331317
4441 0.3448168223542708 0.0002996165327281419 -2476.248689409073
4442 0.3448168223543682 0.0002952597733426043 -2475.917962795586
4443 0.3448168223544509 0.0002908475747422368 -2475.592029537124
4444 0.3448168223545162 0.0002863794664251795 -2475.270912668874
4445 0.3448168223545621 0.0002818550548897014 -2474.954633713215
4446 0.3448168223545881 0.0002772740257045991 -2474.643213054116
4447 0.3448168223545933 0.0002726361453033732 -2474.336670187415
4448 0.3448168223545783 0.0002679412625572475 -2474.03502387348
4449 0.3448168223545434 0.0002631893101190386 -2473.738292223399
4450 0.3448168223544906 0.0002583803055439815 -2473.446492746468
4451 0.3448168223544205 0.0002535143521859573 -2473.159642378039
4452 0.3448168223543355 0.0002485916398902166 -2472.877757516952
4453 0.3448168223542349 0.0002436124454194277 -2472.600854028984
4454 0.3448168223541221 0.0002385771327358954 -2472.328947264272
4455 0.344816822353998 0.0002334861529968424 -2472.062052115334
4456 0.3448168223538651 0.0002283400443529038 -2471.800183040518
4457 0.3448168223537255 0.0002231394315073687 -2471.543354083158
4458 0.3448168223535808 0.0002178850250422193 -2471.291578885524
4459 0.3448168223534326 0.0002125776205056384 -2471.04487068406
4460 0.3448168223532829 0.0002072180972536586 -2470.80324231408
4461 0.3448168223531323 0.0002018074170447859 -2470.566706198665
4462 0.3448168223529822 0.0001963466223869892 -2470.335274332149
4463 0.3448168223528343 0.0001908368346323908 -2470.108958260872
4464 0.344816822352689 0.0001852792518226565 -2469.887769055274
4465 0.3448168223525474 0.0001796751462921908 -2469.671717283843
4466 0.3448168223524105 0.0001740258620300805 -2469.460812992334
4467 0.3448168223522786 0.0001683328119942984 -2469.255065663542
4468 0.3448168223521529 0.0001625974744429715 -2469.054484185642
4469 0.344816822352034 0.000156821390229489 -2468.85907681924
4470 0.3448168223519221 0.0001510061590906386 -2468.66885116299
4471 0.3448168223518179 0.0001451534360467632 -2468.483814117983
4472 0.3448168223517215 0.0001392649276223956 -2468.303971851291
4473 0.3448168223516328 0.0001333423879401607 -2468.129329756295
4474 0.3448168223515524 0.0001273876147083741 -2467.95989241911
4475 0.3448168223514798 0.0001214024451294815 -2467.795663294404
4476 0.3448168223514152 0.0001153887517598706 -2467.636644227451
4477 0.3448168223513588 0.0001093484383486443 -2467.482837173761
4478 0.34481682235131 0.0001032834356803347 -2467.334245006582
4479 0.3448168223512685 9.719569745736401e-05 -2467.190871826876
4480 0.3448168223512345 9.108719624700834e-05 -2467.052722825715
4481 0.3448168223512071 8.495991951473769e-05 -2466.919803911389
4482 0.3448168223511864 7.881586577440647e-05 -2466.792121137681
4483 0.3448168223511719 7.265704087328073e-05 -2466.669680070308
4484 0.3448168223511629 6.648545443443954e-05 -2466.552485179511
4485 0.3448168223511595 6.030311646904041e-05 -2466.440539321256
4486 0.3448168223511616 5.411203417660104e-05 -2466.333843313552
4487 0.3448168223511681 4.791420894373344e-05 -2466.232395552756
4488 0.3448168223511797 4.17116335525991e-05 -2466.13619187181
4489 0.3448168223511952 3.550628960113933e-05 -2466.045225346837
4490 0.3448168223512147 2.930014514962442e-05 -2465.959486298436
4491 0.3448168223512386 2.309515255477512e-05 -2465.878962253094
4492 0.3448168223512661 1.689324654408075e-05 -2465.803638170665
4493 0.3448168223512971 1.069634250255858e-05 -2465.733496549028
4494 0.3448168223513315 4.506334965515002e-06 -2465.668517525547
4495 0.3448168223513688 -1.674903687576279e-06 -2465.608678959265
4496 0.3448168223514094 -7.845524347349642e-06 -2465.553956510665
4497 0.3448168223514522 -1.400370211041002e-05 -2465.504323715459
4498 0.3448168223514975 -2.014763704510925e-05 -2465.459752039245
4499 0.3448168223515444 -2.627555480599897e-05 -2465.420210923416
4500 0.3448168223515932 -3.238570710345501e-05 -2465.38566780763
4501 0.3448168223516428 -3.847637205472987e-05 -2465.356088102451
4502 0.3448168223516936 -4.454585441937553e-05 -2465.331435219847
4503 0.3448168223517452 -5.059248574806885e-05 -2465.311670695634
4504 0.3448168223517968 -5.661462437950293e-05 -2465.296754239573
4505 0.3448168223518526 -6.262151052227605e-05 -2465.247032748282
4506 0.3448168223519127 -6.859073057563503e-05 -2465.221191876533
4507 0.3448168223519786 -7.452931246149097e-05 -2465.212749636086
4508 0.3448168223520501 -8.043656689427081e-05 -2465.218779313217
4509 0.3448168223521272 -8.631126818731127e-05 -2465.237321603064
4510 0.3448168223522078 -9.215208350404902e-05 -2465.266910202005
4511 0.3448168223522947 -9.795764205755564e-05 -2465.306408257755
4512 0.3448168223523832 -0.0001037265599991843 -2465.354902417413
4513 0.3448168223524748 -0.0001094574542839788 -2465.411631468918
4514 0.3448168223525676 -0.0001151489516368343 -2465.475946528254
4515 0.3448168223526615 -0.0001207996944448397 -2465.547272928859
4516 0.3448168223527553 -0.0001264083445879916 -2465.625104258566
4517 0.3448168223528481 -0.0001319735858667515 -2465.708984844975
4518 0.3448168223529391 -0.0001374941256017115 -2465.798505837447
4519 0.3448168223530272 -0.0001429686953580145 -2465.893301623641
4520 0.3448168223531118 -0.0001483960517898453 -2465.993047001423
4521 0.3448168223531933 -0.0001537749769879304 -2466.09745480919
4522 0.3448168223532722 -0.0001591042788965935 -2466.206273319983
4523 0.3448168223533478 -0.0001643827917578999 -2466.319283289784
4524 0.344816822353422 -0.0001696093766327955 -2466.436294628019
4525 0.3448168223534604 -0.0001747724117968086 -2466.375312142739
4526 0.3448168223534395 -0.0001798911826570992 -2466.36790793525
4527 0.3448168223533769 -0.0001849557565205551 -2466.388677538879
4528 0.3448168223532922 -0.000189964493636896 -2466.429856128842
4529 0.3448168223531979 -0.000194916213311358 -2466.486432505845
4530 0.3448168223531034 -0.0001998098614930943 -2466.554877742338
4531 0.3448168223530133 -0.0002046444604495989 -2466.632679741157
4532 0.3448168223529303 -0.0002094190924153971 -2466.718046267104
4533 0.3448168223528563 -0.0002141328916027141 -2466.809694479518
4534 0.3448168223527919 -0.0002187850396360713 -2466.906700705579
4535 0.344816822352737 -0.0002233747629137306 -2467.008393451328
4536 0.3448168223526916 -0.0002279013311601297 -2467.114277495196
